http://www.czce.com.cn/cn/DFSStaticFiles/Future/2022/20220728/FutureDataHolding.htm
苹果AP
2022-07-28 00:00:00
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '2', 'NAME': '中信期货', 'DATA': '2297', 'DATA_CHG': '0523'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '2', 'NAME': '国泰君安', 'DATA': '3455', 'DATA_CHG': '0115'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '2', 'NAME': '浙商期货', 'DATA': '2698', 'DATA_CHG': '040'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '3', 'NAME': '国泰君安', 'DATA': '2295', 'DATA_CHG': '0301'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '3', 'NAME': '光大期货', 'DATA': '1510', 'DATA_CHG': '32'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '3', 'NAME': '云财富期货', 'DATA': '2233', 'DATA_CHG': '8'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '4', 'NAME': '金瑞期货', 'DATA': '1221', 'DATA_CHG': '0302'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '4', 'NAME': '华安期货', 'DATA': '1485', 'DATA_CHG': '29'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '4', 'NAME': '华融融达期货', 'DATA': '2215', 'DATA_CHG': '060'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '5', 'NAME': '东证期货', 'DATA': '1112', 'DATA_CHG': '0309'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '5', 'NAME': '江西瑞奇', 'DATA': '1301', 'DATA_CHG': '139'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '5', 'NAME': '物产中大', 'DATA': '1845', 'DATA_CHG': '022'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '6', 'NAME': '中辉期货', 'DATA': '1049', 'DATA_CHG': '095'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '6', 'NAME': '永安期货', 'DATA': '1112', 'DATA_CHG': '119'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '6', 'NAME': '大地期货', 'DATA': '1585', 'DATA_CHG': '067'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '7', 'NAME': '大地期货', 'DATA': '995', 'DATA_CHG': '534'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '7', 'NAME': '方正中期', 'DATA': '1074', 'DATA_CHG': '101'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '7', 'NAME': '中信期货', 'DATA': '1523', 'DATA_CHG': '210'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '8', 'NAME': '东方财富', 'DATA': '908', 'DATA_CHG': '172'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '红枣CJ', 'RANK_': '8', 'NAME': '国投安信期货', 'DATA': '1068', 'DATA_CHG': '127'}
